ID_register,ID_sp,Group,order,family,genus,binomial,body_mass,body_length,tail_length,forearm,age,sex,reproductive_stage,status,longitude,latitude,year,collector_name
169,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,34,NA,NA,48.9,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
170,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,31,NA,NA,48.9,adult,female,pregnant,alive,-44.863931,-23.356611,1998,Marco Mello
171,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,25,NA,NA,47.15,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
172,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,33,NA,NA,50.55,adult,female,pregnant,alive,-44.863931,-23.356611,1998,Marco Mello
173,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,36,NA,NA,49.85,adult,female,pregnant,alive,-44.863931,-23.356611,1998,Marco Mello
174,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,35,NA,NA,52.45,adult,male,scroted,alive,-44.863931,-23.356611,1998,Marco Mello
175,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,37,NA,NA,53.8,adult,male,scroted,alive,-44.863931,-23.356611,1998,Marco Mello
176,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,43,NA,NA,51.25,adult,male,scroted,alive,-44.863931,-23.356611,1998,Marco Mello
177,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,37,NA,NA,51.4,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
178,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,37,NA,NA,50.25,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
179,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,37,NA,NA,49,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
180,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,34,NA,NA,50.6,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
181,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,39,NA,NA,51.6,adult,female,NA,alive,-44.863931,-23.356611,1998,Marco Mello
182,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,31,NA,NA,49.25,adult,female,NA,alive,-44.863931,-23.356611,1999,Marco Mello
183,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,40,NA,NA,48.5,adult,female,NA,alive,-44.863931,-23.356611,1999,Marco Mello
184,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,38,NA,NA,51.85,adult,male,NA,alive,-44.863931,-23.356611,1999,Marco Mello
185,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,29,NA,NA,48.68,adult,female,NA,alive,-44.863931,-23.356611,1999,Marco Mello
186,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,31,NA,NA,49.53,adult,female,NA,alive,-44.863931,-23.356611,1999,Marco Mello
187,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,42,NA,NA,52.1,adult,female,pregnant,alive,-43.015906,-22.522444,2001,Marco Mello
188,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,41,NA,NA,56,adult,female,pregnant,alive,-43.015906,-22.522444,2001,Marco Mello
189,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,40,NA,NA,49.8,adult,female,pregnant,alive,-43.015906,-22.522444,2001,Marco Mello
190,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,31,NA,NA,50.6,adult,male,NA,alive,-43.015906,-22.522444,2001,Marco Mello
191,12,Bats,Chiroptera,Molossidae,Molossus,Molossus rufus,26,NA,NA,50.9,adult,female,NA,alive,-43.015906,-22.522444,2001,Marco Mello
192,13,Bats,Chiroptera,Molossidae,Promops,Promops nasutus,19,NA,NA,50.74,adult,male,scroted,alive,-35.184929,-6.086251,2012,Mar人ia A. S. Barros
193,14,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio albiventris,29,NA,NA,62.3,adult,female,pregnant,alive,-47.414184,-21.842748,2012,Renata de Lara Muylaert
194,14,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio albiventris,35.5,NA,NA,64.7,adult,male,NA,alive,-52.5,-22.4,2013,Alessandra Nava
195,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,63,NA,NA,87.5,adult,male,NA,dead,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
196,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,72,NA,NA,91,adult,female,NA,dead,-47.927904,-25.086371,2007,Lucas de Almeida Alves
197,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,50,NA,NA,83.55,juvenile,female,NA,alive,-42.261961,-22.583797,1998,Marco Mello
198,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,58,NA,NA,86.3,adult,male,NA,alive,-42.261961,-22.583797,1998,Marco Mello
199,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,59,NA,NA,87.15,adult,female,NA,alive,-42.261961,-22.583797,1998,Marco Mello
200,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,57,NA,NA,86.4,adult,female,NA,alive,-42.261961,-22.583797,1998,Marco Mello
201,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,62,NA,NA,87.75,adult,male,NA,alive,-42.261961,-22.583797,1998,Marco Mello
202,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,58,NA,NA,87.3,adult,male,NA,alive,-42.261961,-22.583797,1998,Marco Mello
203,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,57,NA,NA,82,adult,female,NA,alive,-42.261961,-22.583797,1998,Marco Mello
204,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,52,NA,NA,80.55,adult,female,NA,alive,-42.261961,-22.583797,1998,Marco Mello
205,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,64,NA,NA,85.7,adult,male,scroted,alive,-42.261961,-22.583797,1998,Marco Mello
206,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,66,NA,NA,85.25,adult,male,NA,alive,-42.261961,-22.583797,1999,Marco Mello
207,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,57,NA,NA,85.26,adult,female,NA,alive,-42.261961,-22.583797,1999,Marco Mello
208,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,60,NA,NA,85.51,adult,male,NA,alive,-42.261961,-22.583797,1999,Marco Mello
209,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,62,NA,NA,84.95,adult,female,NA,alive,-42.261961,-22.583797,2000,Marco Mello
210,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,68,NA,NA,89.16,adult,male,scroted,alive,-42.261961,-22.583797,2000,Marco Mello
211,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,62,NA,NA,83.54,adult,male,NA,alive,-42.261961,-22.583797,2000,Marco Mello
212,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,63,NA,NA,82.55,adult,female,NA,alive,-42.261961,-22.583797,2000,Marco Mello
213,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,67,NA,NA,85.7,adult,male,NA,alive,-42.261961,-22.583797,2000,Marco Mello
214,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,62,NA,NA,84.95,adult,male,NA,alive,-42.261961,-22.583797,2000,Marco Mello
215,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,62,NA,NA,83,adult,male,scroted,alive,-42.261961,-22.583797,2000,Marco Mello
216,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,70,NA,NA,86.5,adult,male,scroted,alive,-42.261961,-22.583797,2000,Marco Mello
217,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,71,NA,NA,83,adult,male,scroted,alive,-42.261961,-22.583797,2000,Marco Mello
218,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,70,NA,NA,86.97,adult,male,scroted,alive,-42.261961,-22.583797,2000,Marco Mello
219,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,57,NA,NA,84.21,adult,male,NA,alive,-42.261961,-22.583797,2000,Marco Mello
220,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,71,NA,NA,88.32,adult,male,NA,alive,-42.261961,-22.583797,2000,Marco Mello
221,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,64,NA,NA,85.1,adult,male,scroted,alive,-42.261961,-22.583797,2001,Marco Mello
222,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,47,NA,NA,80.51,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
223,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,61,NA,NA,82.75,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
224,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,53,NA,NA,86.85,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
225,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,51,NA,NA,85.69,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
226,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,49,NA,NA,84.84,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
227,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,57,NA,NA,85.68,adult,female,NA,alive,-42.261961,-22.583797,2001,Marco Mello
228,15,Bats,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,82,NA,NA,88.97,adult,male,scroted,alive,-44.863931,-23.356611,1999,Marco Mello
229,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13.75,NA,NA,34.7,adult,female,pregnant,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
230,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,14.75,NA,NA,41.6,adult,male,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
231,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,36.9,adult,female,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
232,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13.25,NA,NA,36.8,adult,female,pregnant,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
233,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11.25,NA,NA,36.8,adult,female,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
234,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9.75,NA,NA,35.1,adult,male,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
235,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9.5,NA,NA,36.1,adult,female,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
236,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11.75,NA,NA,36.5,adult,female,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
237,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10.75,NA,NA,35.4,adult,male,NA,alive,-48.413806,-24.268417,2000,"Ariovaldo Cruz-Neto; Albert Ditchfield, Susan Murray; Jennifer Baldacci"
238,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,NA,NA,NA,39.75,adult,male,scroted,alive,-47.616951,-21.717757,2015,Patricia Kerches Rogeri
239,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9,NA,NA,38.7,adult,female,NA,alive,-47.597692,-21.720218,2015,Patricia Kerches Rogeri
240,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,37.3,adult,female,NA,alive,-48.125053,-22.266989,2013,Renata de Lara Muylaert
241,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,18,NA,NA,38.1,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
242,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,16,NA,NA,38,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
243,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,37.3,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
244,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,35.6,adult,female,NA,alive,-47.832763,-21.526523,2013,Renata de Lara Muylaert
245,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,33.8,adult,male,NA,alive,-47.613847,-21.643089,2013,Renata de Lara Muylaert
246,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36.11,adult,male,NA,alive,-47.340481,-21.279417,2012,Renata de Lara Muylaert
247,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36,adult,male,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
248,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,37.2,adult,male,NA,alive,-48.114176,-22.30363,2013,Renata de Lara Muylaert
249,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,37.5,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
250,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36.12,adult,male,NA,alive,-47.340481,-21.279417,2012,Renata de Lara Muylaert
251,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,36.7,adult,female,NA,alive,-47.441517,-22.050331,2013,Renata de Lara Muylaert
252,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,37.2,adult,male,NA,alive,-47.340481,-21.279417,2012,Renata de Lara Muylaert
253,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,39,adult,male,NA,alive,-47.441517,-22.050331,2013,Renata de Lara Muylaert
254,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9,NA,NA,38.5,adult,male,NA,alive,-47.691201,-22.242071,2012,Renata de Lara Muylaert
255,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,38.3,adult,male,NA,alive,-47.441517,-22.050331,2013,Renata de Lara Muylaert
256,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,37.45,adult,female,NA,alive,-47.647415,-22.147714,2013,Renata de Lara Muylaert
257,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,38.2,adult,female,NA,alive,-47.691201,-22.242071,2012,Renata de Lara Muylaert
258,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,38.23,adult,female,NA,alive,-47.340481,-21.279417,2012,Renata de Lara Muylaert
259,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,37.5,adult,male,NA,alive,-48.125053,-22.266989,2013,Renata de Lara Muylaert
260,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,NA,NA,NA,38.3,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
261,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,37.5,adult,female,NA,alive,-48.125053,-22.266989,2013,Renata de Lara Muylaert
262,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,39.1,NA,male,NA,dead,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
263,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,37.5,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
264,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12.5,NA,NA,39.3,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
265,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,39.5,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
266,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,37.2,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
267,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,38.7,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
268,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,38.4,juvenile,male,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
269,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,39.9,adult,female,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
270,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,14,NA,NA,37.3,adult,male,NA,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
271,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,39.5,adult,female,pregnant,alive,-56.733333,-20.616667,2015,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
272,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,8,NA,NA,36.3,adult,female,pregnant,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
273,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9.5,NA,NA,39,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
274,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11.5,NA,NA,38.7,adult,female,pregnant,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
275,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,39,adult,female,NA,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
276,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,39,adult,female,pregnant,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
277,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10.5,NA,NA,39,adult,female,pregnant,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
278,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9,NA,NA,39,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
279,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,40.4,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
280,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,40.6,juvenile,female,NA,alive,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
281,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,8,NA,NA,38.6,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
282,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,36,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
283,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10.5,NA,NA,38.6,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
284,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36,adult,male,NA,dead,-56.733333,-20.616667,2016,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
285,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36.9,adult,female,pregnant,alive,-56.733333,-20.616667,2017,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
286,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,40.6,adult,male,NA,dead,-56.733333,-20.616667,2017,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
287,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,15,NA,NA,36.8,adult,male,NA,dead,-56.733333,-20.616667,2017,"A.Erikson, M.Silveira, C.F.Santos, E.Fischer"
288,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,34.2,juvenile,female,NA,dead,-47.927904,-25.086371,2007,Lucas de Almeida Alves
289,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,14,NA,NA,35.9,adult,female,pregnant,dead,-47.927904,-25.086371,2007,Lucas de Almeida Alves
290,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10.5,NA,NA,34,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
291,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11.5,NA,NA,35.3,juvenile,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
292,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,36.4,adult,male,NA,alive,-48.552777,-25.582322,2012,Marcelo Rubio. Luiz H. Varzinczak
293,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,35.4,adult,female,NA,alive,-48.552777,-25.582322,2013,Marcelo Rubio. Luiz H. Varzinczak
294,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,17,NA,NA,35.7,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
295,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,31.4,adult,male,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
296,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,15,NA,NA,36.6,adult,female,pregnant,alive,-48.296952,-25.173617,2011,Marcelo Rubio
297,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9,NA,NA,34.8,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
298,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,9,NA,NA,33.4,juvenile,male,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
299,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,33.5,NA,NA,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
300,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,35.9,adult,male,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
301,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,36.5,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
302,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,10,NA,NA,37,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
303,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,36.5,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
304,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,13,NA,NA,37,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
305,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,36.55,adult,female,NA,alive,-48.296952,-25.173617,2011,Marcelo Rubio
306,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,36.35,adult,female,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
307,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,35.6,adult,female,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
308,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,36,adult,male,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
309,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,40.6,adult,male,NA,alive,-48.296952,-25.173617,2012,Marcelo Rubio
310,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,11,NA,NA,36.2,adult,female,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
311,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,35,adult,male,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
312,16,Bats,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,12,NA,NA,36,adult,male,NA,alive,-48.27359,-24.308772,1999,Fernando C. Passos
